cell_key,grade,level,theme_id,theme_name,subtopic_idx,subtopic,current_count,needed,current_levels
G10|L5|T028|S2,10,5,T028,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: Р°РєСЃРёРѕРјС‹ Рё РїСЂСЏРјС‹Рµ,2,РЎРєСЂРµС‰РёРІР°СЋС‰РёРµСЃСЏ РїСЂСЏРјС‹Рµ,5,0,5
G10|L4|T029|S0,10,4,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,0,"РџР°СЂР°Р»Р»РµР»РµРїРёРїРµРґС‹, РїСЂРёР·РјС‹",5,0,4
G10|L4|T029|S1,10,4,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,1,РџРёСЂР°РјРёРґС‹,5,0,4
G10|L4|T029|S2,10,4,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,2,РџСЂР°РІРёР»СЊРЅС‹Рµ РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,5,0,4
G10|L5|T029|S0,10,5,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,0,"РџР°СЂР°Р»Р»РµР»РµРїРёРїРµРґС‹, РїСЂРёР·РјС‹",5,0,5
G10|L5|T029|S1,10,5,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,1,РџРёСЂР°РјРёРґС‹,5,0,5
G10|L5|T029|S2,10,5,T029,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,2,РџСЂР°РІРёР»СЊРЅС‹Рµ РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРё,5,0,5
G10|L4|T030|S0,10,4,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,0,"РљРѕРЅСѓСЃ, С†РёР»РёРЅРґСЂ",5,0,4
G10|L4|T030|S1,10,4,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,1,"РЎС„РµСЂР°, С€Р°СЂ",5,0,4
G10|L4|T030|S2,10,4,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,2,"РўРµР»Р° РІСЂР°С‰РµРЅРёСЏ: СЃРµС‡РµРЅРёСЏ, РєРѕРјР±РёРЅР°С†РёРё",5,0,4
G10|L5|T030|S0,10,5,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,0,"РљРѕРЅСѓСЃ, С†РёР»РёРЅРґСЂ",5,0,5
G10|L5|T030|S1,10,5,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,1,"РЎС„РµСЂР°, С€Р°СЂ",5,0,5
G10|L5|T030|S2,10,5,T030,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: С‚РµР»Р° РІСЂР°С‰РµРЅРёСЏ,2,"РўРµР»Р° РІСЂР°С‰РµРЅРёСЏ: СЃРµС‡РµРЅРёСЏ, РєРѕРјР±РёРЅР°С†РёРё",5,0,5
G10|L4|T039|S0,10,4,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,0,Р›РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,4
G10|L4|T039|S1,10,4,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,1,РџРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,4
G10|L4|T039|S2,10,4,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,2,РЎРёСЃС‚РµРјС‹ РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹С… Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёР№,5,0,4
G10|L5|T039|S0,10,5,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,0,Р›РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,5
G10|L5|T039|S1,10,5,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,1,РџРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ,5,0,5
G10|L5|T039|S2,10,5,T039,РЈСЂР°РІРЅРµРЅРёСЏ: РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹Рµ Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёРµ,2,РЎРёСЃС‚РµРјС‹ РїРѕРєР°Р·Р°С‚РµР»СЊРЅС‹С… Рё Р»РѕРіР°СЂРёС„РјРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёР№,5,0,5
G11|L4|T001|S0,11,4,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,0,Р“СЂСѓРїРїС‹: РѕРїСЂРµРґРµР»РµРЅРёСЏ Рё РїСЂРёРјРµСЂС‹,5,0,4
G11|L4|T001|S1,11,4,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,1,"Р“СЂСѓРїРїС‹: РїРѕРґРіСЂСѓРїРїС‹, СЃРјРµР¶РЅС‹Рµ РєР»Р°СЃСЃС‹",5,0,4
G11|L4|T001|S2,11,4,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,2,Р“РѕРјРѕРјРѕСЂС„РёР·РјС‹ Рё С„Р°РєС‚РѕСЂРіСЂСѓРїРїС‹,5,0,4
G11|L5|T001|S0,11,5,T001,РђР»РіРµР±СЂР°: С‚РµРѕСЂРёСЏ РіСЂСѓРїРї,0,Р“СЂСѓРїРїС‹: РѕРїСЂРµРґРµР»РµРЅРёСЏ Рё РїСЂРёРјРµСЂС‹,5,0,5
G11|L4|T021|S0,11,4,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,0,Р“РµРѕРјРµС‚СЂРёС‡РµСЃРєРёР№ СЃРјС‹СЃР» РїСЂРѕРёР·РІРѕРґРЅРѕР№,5,0,4
G11|L4|T021|S1,11,4,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,1,РСЃСЃР»РµРґРѕРІР°РЅРёРµ С„СѓРЅРєС†РёР№ СЃ РїРѕРјРѕС‰СЊСЋ РїСЂРѕРёР·РІРѕРґРЅРѕР№,5,0,4
G11|L4|T021|S2,11,4,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,2,РџСЂР°РІРёР»Р° Рё С„РѕСЂРјСѓР»С‹ РґРёС„С„РµСЂРµРЅС†РёСЂРѕРІР°РЅРёСЏ,5,0,4
G11|L5|T021|S0,11,5,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,0,Р“РµРѕРјРµС‚СЂРёС‡РµСЃРєРёР№ СЃРјС‹СЃР» РїСЂРѕРёР·РІРѕРґРЅРѕР№,5,0,5
G11|L5|T021|S2,11,5,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,2,РџСЂР°РІРёР»Р° Рё С„РѕСЂРјСѓР»С‹ РґРёС„С„РµСЂРµРЅС†РёСЂРѕРІР°РЅРёСЏ,5,0,5
G11|L4|T031|S0,11,4,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,0,Р Р°СЃСЃС‚РѕСЏРЅРёРµ РѕС‚ С‚РѕС‡РєРё РґРѕ РїР»РѕСЃРєРѕСЃС‚Рё,5,0,4
G11|L4|T031|S1,11,4,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,1,РЈРіРѕР» РјРµР¶РґСѓ РїР»РѕСЃРєРѕСЃС‚СЏРјРё (РґРІСѓРіСЂР°РЅРЅС‹Р№ СѓРіРѕР»),5,0,4
G11|L4|T031|S2,11,4,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,2,РЈРіРѕР» РјРµР¶РґСѓ РїСЂСЏРјРѕР№ Рё РїР»РѕСЃРєРѕСЃС‚СЊСЋ,5,0,4
G11|L5|T031|S0,11,5,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,0,Р Р°СЃСЃС‚РѕСЏРЅРёРµ РѕС‚ С‚РѕС‡РєРё РґРѕ РїР»РѕСЃРєРѕСЃС‚Рё,5,0,5
G11|L5|T031|S1,11,5,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,1,РЈРіРѕР» РјРµР¶РґСѓ РїР»РѕСЃРєРѕСЃС‚СЏРјРё (РґРІСѓРіСЂР°РЅРЅС‹Р№ СѓРіРѕР»),5,0,5
G11|L5|T031|S2,11,5,T031,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: СѓРіРѕР» Рё СЂР°СЃСЃС‚РѕСЏРЅРёРµ,2,РЈРіРѕР» РјРµР¶РґСѓ РїСЂСЏРјРѕР№ Рё РїР»РѕСЃРєРѕСЃС‚СЊСЋ,5,0,5
G11|L4|T034|S0,11,4,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,0,Р‘РёРЅРѕРјРёР°Р»СЊРЅРѕРµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёРµ,5,0,4
G11|L4|T034|S1,11,4,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,1,Р”РёСЃРєСЂРµС‚РЅС‹Рµ СЃР»СѓС‡Р°Р№РЅС‹Рµ РІРµР»РёС‡РёРЅС‹,5,0,4
G11|L4|T034|S2,11,4,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,2,РњР°С‚РµРјР°С‚РёС‡РµСЃРєРѕРµ РѕР¶РёРґР°РЅРёРµ Рё РґРёСЃРїРµСЂСЃРёСЏ,5,0,4
G11|L5|T034|S1,11,5,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,1,Р”РёСЃРєСЂРµС‚РЅС‹Рµ СЃР»СѓС‡Р°Р№РЅС‹Рµ РІРµР»РёС‡РёРЅС‹,5,0,5
G11|L5|T034|S2,11,5,T034,РўРµРѕСЂРёСЏ РІРµСЂРѕСЏС‚РЅРѕСЃС‚РµР№: РґРёСЃРєСЂРµС‚РЅС‹Рµ СЂР°СЃРїСЂРµРґРµР»РµРЅРёСЏ,2,РњР°С‚РµРјР°С‚РёС‡РµСЃРєРѕРµ РѕР¶РёРґР°РЅРёРµ Рё РґРёСЃРїРµСЂСЃРёСЏ,5,0,5
G11|L4|T040|S0,11,4,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,0,РЎРёСЃС‚РµРјС‹ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёР№,5,0,4
G11|L4|T040|S1,11,4,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,1,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РїР°СЂР°РјРµС‚СЂРѕРј,5,0,4
G11|L4|T040|S2,11,4,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,2,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РѕС‚Р±РѕСЂРѕРј РєРѕСЂРЅРµР№,5,0,4
G11|L5|T040|S0,11,5,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,0,РЎРёСЃС‚РµРјС‹ С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёС… СѓСЂР°РІРЅРµРЅРёР№,5,0,5
G11|L5|T040|S1,11,5,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,1,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РїР°СЂР°РјРµС‚СЂРѕРј,5,0,5
G11|L5|T040|S2,11,5,T040,РЈСЂР°РІРЅРµРЅРёСЏ: С‚СЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СЃРёСЃС‚РµРјС‹,2,РўСЂРёРіРѕРЅРѕРјРµС‚СЂРёС‡РµСЃРєРёРµ СѓСЂР°РІРЅРµРЅРёСЏ СЃ РѕС‚Р±РѕСЂРѕРј РєРѕСЂРЅРµР№,5,0,5
G11|L4|T041|S0,11,4,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",0,РђР»РіРѕСЂРёС‚РјС‹ Рё РІС‹С‡РёСЃР»РµРЅРёСЏ,5,0,4
G11|L4|T041|S1,11,4,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",1,РљРѕРјРїР»РµРєСЃРЅС‹Рµ С‡РёСЃР»Р°,5,0,4
G11|L4|T041|S2,11,4,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",2,РњРµС‚РѕРґ РјР°С‚РµРјР°С‚РёС‡РµСЃРєРѕР№ РёРЅРґСѓРєС†РёРё,5,0,4
G11|L5|T041|S0,11,5,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",0,РђР»РіРѕСЂРёС‚РјС‹ Рё РІС‹С‡РёСЃР»РµРЅРёСЏ,5,0,5
G11|L5|T041|S1,11,5,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",1,РљРѕРјРїР»РµРєСЃРЅС‹Рµ С‡РёСЃР»Р°,5,0,5
G11|L5|T041|S2,11,5,T041,"Р§РёСЃР»Р°, РёРЅРґСѓРєС†РёСЏ, Р°Р»РіРѕСЂРёС‚РјС‹",2,РњРµС‚РѕРґ РјР°С‚РµРјР°С‚РёС‡РµСЃРєРѕР№ РёРЅРґСѓРєС†РёРё,5,0,5
G11|L4|T043|S0,11,4,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,0,РћР±СЉС‘Рј РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРѕРІ,5,0,4
G11|L4|T043|S1,11,4,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,1,РћР±СЉС‘Рј С‚РµР» РІСЂР°С‰РµРЅРёСЏ,5,0,4
G11|L4|T043|S2,11,4,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,2,РЎРµС‡РµРЅРёСЏ РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРѕРІ,5,0,4
G11|L5|T043|S0,11,5,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,0,РћР±СЉС‘Рј РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРѕРІ,5,0,5
G11|L5|T043|S2,11,5,T043,РЎС‚РµСЂРµРѕРјРµС‚СЂРёСЏ: РѕР±СЉС‘РјС‹ Рё СЃРµС‡РµРЅРёСЏ,2,РЎРµС‡РµРЅРёСЏ РјРЅРѕРіРѕРіСЂР°РЅРЅРёРєРѕРІ,5,0,5
G5|L4|T022|S2,5,4,T022,"РџСЂРѕС†РµРЅС‚С‹, РѕС‚РЅРѕС€РµРЅРёСЏ Рё РїСЂРѕРїРѕСЂС†РёРё",2,РџСЂСЏРјР°СЏ Рё РѕР±СЂР°С‚РЅР°СЏ РїСЂРѕРїРѕСЂС†РёРѕРЅР°Р»СЊРЅРѕСЃС‚СЊ,3,2,4
G7|L5|T023|S1,7,5,T023,Р Р°С†РёРѕРЅР°Р»СЊРЅС‹Рµ СѓСЂР°РІРЅРµРЅРёСЏ Рё РЅРµСЂР°РІРµРЅСЃС‚РІР°,1,РњРµС‚РѕРґ Р·Р°РјРµРЅС‹ РїРµСЂРµРјРµРЅРЅРѕР№ РІ СЂР°С†РёРѕРЅР°Р»СЊРЅС‹С… СѓСЂР°РІРЅРµРЅРёСЏС…,3,2,5
G5|L5|T024|S0,5,5,T024,Р РµС€РµРЅРёРµ Р·Р°РґР°С‡: Р°РЅР°Р»РёР· Рё РёРЅС‚РµСЂРїСЂРµС‚Р°С†РёСЏ,0,РћС†РµРЅРєР° Рё РїСЂРёРєРёРґРєР°,2,3,5
G6|L5|T018|S0,6,5,T018,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РїР»РѕС‰Р°РґСЊ,0,РџР»РѕС‰Р°РґРё РїРѕРґРѕР±РЅС‹С… С„РёРіСѓСЂ,2,3,5
G5|L5|T002|S1,5,5,T002,РђСЂРёС„РјРµС‚РёРєР° Рё С‚РµРѕСЂРёСЏ С‡РёСЃРµР»,1,"РќРћР”, РќРћРљ, Р°Р»РіРѕСЂРёС‚Рј Р•РІРєР»РёРґР°",1,4,5
G5|L5|T002|S2,5,5,T002,РђСЂРёС„РјРµС‚РёРєР° Рё С‚РµРѕСЂРёСЏ С‡РёСЃРµР»,2,РЎСЂР°РІРЅРµРЅРёСЏ РїРѕ РјРѕРґСѓР»СЋ (a в‰Ў b mod n),1,4,5
G5|L5|T004|S0,5,5,T004,Р“СЂР°С„С‹: РѕСЃРЅРѕРІРЅС‹Рµ РїРѕРЅСЏС‚РёСЏ,0,"Р“СЂР°С„С‹: РѕРїСЂРµРґРµР»РµРЅРёСЏ, РёР·РѕРјРѕСЂС„РёР·Рј",1,4,5
G5|L5|T005|S2,5,5,T005,Р”РѕРїРѕР»РЅРёС‚РµР»СЊРЅС‹Рµ Р·Р°РґР°С‡Рё Рё СЃРјРµС€Р°РЅРЅС‹Рµ С‚РµРјС‹,2,РџСЂРёРєР»Р°РґРЅС‹Рµ Р·Р°РґР°С‡Рё,1,4,5
G6|L5|T018|S1,6,5,T018,РџР»Р°РЅРёРјРµС‚СЂРёСЏ: РїР»РѕС‰Р°РґСЊ,1,РџР»РѕС‰Р°РґСЊ РєСЂСѓРіР° Рё РµРіРѕ С‡Р°СЃС‚РµР№,1,4,5
G11|L5|T021|S1,11,5,T021,РџСЂРѕРёР·РІРѕРґРЅР°СЏ Рё РµС‘ РїСЂРёРјРµРЅРµРЅРёРµ,1,РСЃСЃР»РµРґРѕРІР°РЅРёРµ С„СѓРЅРєС†РёР№ СЃ РїРѕРјРѕС‰СЊСЋ РїСЂРѕРёР·РІРѕРґРЅРѕР№,1,4,5
G5|L4|T004|S2,5,4,T004,Р“СЂР°С„С‹: РѕСЃРЅРѕРІРЅС‹Рµ РїРѕРЅСЏС‚РёСЏ,2,РЎРІСЏР·РЅРѕСЃС‚СЊ Рё РєРѕРјРїРѕРЅРµРЅС‚С‹ СЃРІСЏР·РЅРѕСЃС‚Рё,0,5,L4
G5|L5|T004|S1,5,5,T004,Р“СЂР°С„С‹: РѕСЃРЅРѕРІРЅС‹Рµ РїРѕРЅСЏС‚РёСЏ,1,"РњР°СЂС€СЂСѓС‚С‹, С†РµРїРё, С†РёРєР»С‹, Р­Р№Р»РµСЂРѕРІС‹ РіСЂР°С„С‹",0,5,L5
G5|L5|T004|S2,5,5,T004,Р“СЂР°С„С‹: РѕСЃРЅРѕРІРЅС‹Рµ РїРѕРЅСЏС‚РёСЏ,2,РЎРІСЏР·РЅРѕСЃС‚СЊ Рё РєРѕРјРїРѕРЅРµРЅС‚С‹ СЃРІСЏР·РЅРѕСЃС‚Рё,0,5,L5
G5|L4|T005|S0,5,4,T005,Р”РѕРїРѕР»РЅРёС‚РµР»СЊРЅС‹Рµ Р·Р°РґР°С‡Рё Рё СЃРјРµС€Р°РЅРЅС‹Рµ С‚РµРјС‹,0,Р—Р°РґР°С‡Рё РЅР° РѕРїС‚РёРјРёР·Р°С†РёСЋ,0,5,L4
G5|L4|T005|S1,5,4,T005,Р”РѕРїРѕР»РЅРёС‚РµР»СЊРЅС‹Рµ Р·Р°РґР°С‡Рё Рё СЃРјРµС€Р°РЅРЅС‹Рµ С‚РµРјС‹,1,РљРѕРјР±РёРЅРёСЂРѕРІР°РЅРЅС‹Рµ Р·Р°РґР°С‡Рё (Р°Р»РіРµР±СЂР° + РіРµРѕРјРµС‚СЂРёСЏ),0,5,L4
G5|L5|T005|S0,5,5,T005,Р”РѕРїРѕР»РЅРёС‚РµР»СЊРЅС‹Рµ Р·Р°РґР°С‡Рё Рё СЃРјРµС€Р°РЅРЅС‹Рµ С‚РµРјС‹,0,Р—Р°РґР°С‡Рё РЅР° РѕРїС‚РёРјРёР·Р°С†РёСЋ,0,5,L5
G5|L5|T005|S1,5,5,T005,Р”РѕРїРѕР»РЅРёС‚РµР»СЊРЅС‹Рµ Р·Р°РґР°С‡Рё Рё СЃРјРµС€Р°РЅРЅС‹Рµ С‚РµРјС‹,1,РљРѕРјР±РёРЅРёСЂРѕРІР°РЅРЅС‹Рµ Р·Р°РґР°С‡Рё (Р°Р»РіРµР±СЂР° + РіРµРѕРјРµС‚СЂРёСЏ),0,5,L5
G5|L4|T008|S1,5,4,T008,Р›РѕРіРёРєР° Рё РјРЅРѕР¶РµСЃС‚РІР°,1,Р›РѕРіРёС‡РµСЃРєРёРµ РѕРїРµСЂР°С†РёРё Рё С‚Р°Р±Р»РёС†С‹ РёСЃС‚РёРЅРЅРѕСЃС‚Рё,0,5,L4
G5|L5|T008|S0,5,5,T008,Р›РѕРіРёРєР° Рё РјРЅРѕР¶РµСЃС‚РІР°,0,Р‘СѓР»РµРІС‹ С„СѓРЅРєС†РёРё Рё РёС… РјРёРЅРёРјРёР·Р°С†РёСЏ,0,5,L5
G5|L5|T008|S1,5,5,T008,Р›РѕРіРёРєР° Рё РјРЅРѕР¶РµСЃС‚РІР°,1,Р›РѕРіРёС‡РµСЃРєРёРµ РѕРїРµСЂР°С†РёРё Рё С‚Р°Р±Р»РёС†С‹ РёСЃС‚РёРЅРЅРѕСЃС‚Рё,0,5,L5
G5|L5|T022|S0,5,5,T022,"РџСЂРѕС†РµРЅС‚С‹, РѕС‚РЅРѕС€РµРЅРёСЏ Рё РїСЂРѕРїРѕСЂС†РёРё",0,Р—Р°РґР°С‡Рё РЅР° РїСЂРѕС†РµРЅС‚С‹,0,5,L5
G5|L5|T022|S1,5,5,T022,"РџСЂРѕС†РµРЅС‚С‹, РѕС‚РЅРѕС€РµРЅРёСЏ Рё РїСЂРѕРїРѕСЂС†РёРё",1,РџСЂРѕРїРѕСЂС†РёРё Рё РѕС‚РЅРѕС€РµРЅРёСЏ,0,5,L5
G5|L5|T022|S2,5,5,T022,"РџСЂРѕС†РµРЅС‚С‹, РѕС‚РЅРѕС€РµРЅРёСЏ Рё РїСЂРѕРїРѕСЂС†РёРё",2,РџСЂСЏРјР°СЏ Рё РѕР±СЂР°С‚РЅР°СЏ РїСЂРѕРїРѕСЂС†РёРѕРЅР°Р»СЊРЅРѕСЃС‚СЊ,0,5,L5
G5|L5|T024|S1,5,5,T024,Р РµС€РµРЅРёРµ Р·Р°РґР°С‡: Р°РЅР°Р»РёР· Рё РёРЅС‚РµСЂРїСЂРµС‚Р°С†РёСЏ,1,РџСЂРѕРІРµСЂРєР° СЂРµС€РµРЅРёСЏ Рё РїРѕРёСЃРє РѕС€РёР±РѕРє,0,5,L5
G5|L5|T024|S2,5,5,T024,Р РµС€РµРЅРёРµ Р·Р°РґР°С‡: Р°РЅР°Р»РёР· Рё РёРЅС‚РµСЂРїСЂРµС‚Р°С†РёСЏ,2,РЎРѕСЃС‚Р°РІР»РµРЅРёРµ РїР»Р°РЅР° СЂРµС€РµРЅРёСЏ,0,5,L5
G6|L5|T006|S2,6,5,T006,РљРѕРјР±РёРЅР°С‚РѕСЂРёРєР° Рё РІРµСЂРѕСЏС‚РЅРѕСЃС‚СЊ,2,Р Р°Р·РјРµС‰РµРЅРёСЏ Рё СЃРѕС‡РµС‚Р°РЅРёСЏ,0,5,L5
